Time [s],Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
6.650087004,1,0,0,0,0,0,0
6.650087980,0,0,0,0,0,0,0
6.650088956,1,0,0,0,0,0,0
6.650089936,0,0,0,0,0,0,0
6.650091888,1,0,0,0,0,0,0
6.650092864,0,0,0,0,0,0,0
6.650094816,1,0,0,0,0,0,0
6.650095792,0,0,0,0,0,0,0
6.650097748,1,0,0,0,0,0,0
6.650098724,0,0,0,0,0,0,0
6.650099700,1,0,0,0,0,0,0
6.650100676,0,0,0,0,0,0,0
6.650101652,1,0,0,0,0,0,0
6.650103608,0,0,0,0,0,0,0
6.650105560,1,0,0,0,0,0,0
6.650106536,0,0,0,0,0,0,0
6.650108488,1,0,0,0,0,0,0
6.650121184,0,0,0,0,0,0,0
6.650122160,1,0,0,0,0,0,0
6.650123136,0,0,0,0,0,0,0
6.650124112,1,0,0,0,0,0,0
6.650125092,0,0,0,0,0,0,0
6.650126068,1,0,0,0,0,0,0
6.650127044,0,0,0,0,0,0,0
6.650128996,1,0,0,0,0,0,0
6.650129972,0,0,0,0,0,0,0
6.650130948,1,0,0,0,0,0,0
6.650131928,0,0,0,0,0,0,0
6.650136808,1,0,0,0,0,0,0
6.650142668,0,0,0,0,0,0,0
6.650143644,1,0,0,0,0,0,0
6.651068456,0,0,0,0,0,0,0
6.651069432,1,0,0,0,0,0,0
6.651070408,0,0,0,0,0,0,0
6.651071384,1,0,0,0,0,0,0
6.651072364,0,0,0,0,0,0,0
6.651074316,1,0,0,0,0,0,0
6.651075292,0,0,0,0,0,0,0
6.651076268,1,0,0,0,0,0,0
6.651077248,0,0,0,0,0,0,0
6.651085060,1,0,0,0,0,0,0
6.651086036,0,0,0,0,0,0,0
6.651087012,1,0,0,0,0,0,0
6.651087988,0,0,0,0,0,0,0
6.651088964,1,0,0,0,0,0,0
6.651090916,0,0,0,0,0,0,0
6.651092872,1,0,0,0,0,0,0
6.651094824,0,0,0,0,0,0,0
6.651097752,1,0,0,0,0,0,0
6.651098732,0,0,0,0,0,0,0
6.651099708,1,0,0,0,0,0,0
6.651100684,0,0,0,0,0,0,0
6.651101660,1,0,0,0,0,0,0
6.651103612,0,0,0,0,0,0,0
6.651105564,1,0,0,0,0,0,0
6.651106544,0,0,0,0,0,0,0
6.651108496,1,0,0,0,0,0,0
6.651121192,0,0,0,0,0,0,0
6.651122168,1,0,0,0,0,0,0
6.651126076,0,0,0,0,0,0,0
6.651129004,1,0,0,0,0,0,0
6.651129980,0,0,0,0,0,0,0
6.651130956,1,0,0,0,0,0,0
6.651131932,0,0,0,0,0,0,0
6.651136816,1,0,0,0,0,0,0
6.651138772,0,0,0,0,0,0,0
6.651139744,1,0,0,0,0,0,0
6.652068464,0,0,0,0,0,0,0
6.652069440,1,0,0,0,0,0,0
6.652070416,0,0,0,0,0,0,0
6.652071392,1,0,0,0,0,0,0
6.652072372,0,0,0,0,0,0,0
6.652074324,1,0,0,0,0,0,0
6.652075300,0,0,0,0,0,0,0
6.652076276,1,0,0,0,0,0,0
6.652077252,0,0,0,0,0,0,0
6.652085064,1,0,0,0,0,0,0
6.652086044,0,0,0,0,0,0,0
6.652087020,1,0,0,0,0,0,0
6.652088972,0,0,0,0,0,0,0
6.652090924,1,0,0,0,0,0,0
6.652093856,0,0,0,0,0,0,0
6.652097760,1,0,0,0,0,0,0
6.652098736,0,0,0,0,0,0,0
6.652099712,1,0,0,0,0,0,0
6.652100692,0,0,0,0,0,0,0
6.652101668,1,0,0,0,0,0,0
6.652103620,0,0,0,0,0,0,0
6.652105572,1,0,0,0,0,0,0
6.652106552,0,0,0,0,0,0,0
6.652108504,1,0,0,0,0,0,0
6.652121200,0,0,0,0,0,0,0
6.652123152,1,0,0,0,0,0,0
6.652124128,0,0,0,0,0,0,0
6.652125104,1,0,0,0,0,0,0
6.652126080,0,0,0,0,0,0,0
6.652129012,1,0,0,0,0,0,0
6.652129988,0,0,0,0,0,0,0
6.652130964,1,0,0,0,0,0,0
6.652131940,0,0,0,0,0,0,0
6.652136824,1,0,0,0,0,0,0
6.652138776,0,0,0,0,0,0,0
6.652139752,1,0,0,0,0,0,0
6.652140728,0,0,0,0,0,0,0
6.652142684,1,0,0,0,0,0,0
6.653068472,0,0,0,0,0,0,0
6.653069448,1,0,0,0,0,0,0
6.653070424,0,0,0,0,0,0,0
6.653071400,1,0,0,0,0,0,0
6.653072376,0,0,0,0,0,0,0
6.653074328,1,0,0,0,0,0,0
6.653075308,0,0,0,0,0,0,0
6.653076284,1,0,0,0,0,0,0
6.653077260,0,0,0,0,0,0,0
6.653085072,1,0,0,0,0,0,0
6.653086048,0,0,0,0,0,0,0
6.653089956,1,0,0,0,0,0,0
6.653091908,0,0,0,0,0,0,0
6.653097768,1,0,0,0,0,0,0
6.653098744,0,0,0,0,0,0,0
6.653099720,1,0,0,0,0,0,0
6.653100696,0,0,0,0,0,0,0
6.653101672,1,0,0,0,0,0,0
6.653103628,0,0,0,0,0,0,0
6.653105580,1,0,0,0,0,0,0
6.653106556,0,0,0,0,0,0,0
6.653108508,1,0,0,0,0,0,0
6.653121208,0,0,0,0,0,0,0
6.653124136,1,0,0,0,0,0,0
6.653125112,0,0,0,0,0,0,0
6.653129016,1,0,0,0,0,0,0
6.653129996,0,0,0,0,0,0,0
6.653130972,1,0,0,0,0,0,0
6.653131948,0,0,0,0,0,0,0
6.653136832,1,0,0,0,0,0,0
6.653138784,0,0,0,0,0,0,0
6.653143668,1,0,0,0,0,0,0
6.654068480,0,0,0,0,0,0,0
6.654069452,1,0,0,0,0,0,0
6.654070432,0,0,0,0,0,0,0
6.654071408,1,0,0,0,0,0,0
6.654072384,0,0,0,0,0,0,0
6.654074336,1,0,0,0,0,0,0
6.654075312,0,0,0,0,0,0,0
6.654076288,1,0,0,0,0,0,0
6.654077268,0,0,0,0,0,0,0
6.654085080,1,0,0,0,0,0,0
6.654086056,0,0,0,0,0,0,0
6.654088984,1,0,0,0,0,0,0
6.654092892,0,0,0,0,0,0,0
6.654093868,1,0,0,0,0,0,0
6.654097776,0,0,0,0,0,0,0
6.654099728,1,0,0,0,0,0,0
6.654100704,0,0,0,0,0,0,0
6.654101680,1,0,0,0,0,0,0
6.654103636,0,0,0,0,0,0,0
6.654105588,1,0,0,0,0,0,0
6.654106564,0,0,0,0,0,0,0
6.654108516,1,0,0,0,0,0,0
6.654121212,0,0,0,0,0,0,0
6.654124144,1,0,0,0,0,0,0
6.654129024,0,0,0,0,0,0,0
6.654130976,1,0,0,0,0,0,0
6.654131956,0,0,0,0,0,0,0
6.654136836,1,0,0,0,0,0,0
6.654140744,0,0,0,0,0,0,0
6.654141720,1,0,0,0,0,0,0
6.655068484,0,0,0,0,0,0,0
6.655069460,1,0,0,0,0,0,0
6.655070440,0,0,0,0,0,0,0
6.655071412,1,0,0,0,0,0,0
6.655072392,0,0,0,0,0,0,0
6.655074344,1,0,0,0,0,0,0
6.655075320,0,0,0,0,0,0,0
6.655076296,1,0,0,0,0,0,0
6.655077276,0,0,0,0,0,0,0
6.655085088,1,0,0,0,0,0,0
6.655086064,0,0,0,0,0,0,0
6.655087040,1,0,0,0,0,0,0
6.655091924,0,0,0,0,0,0,0
6.655092900,1,0,0,0,0,0,0
6.655093876,0,0,0,0,0,0,0
6.655094852,1,0,0,0,0,0,0
6.655097780,0,0,0,0,0,0,0
6.655099736,1,0,0,0,0,0,0
6.655100712,0,0,0,0,0,0,0
6.655101688,1,0,0,0,0,0,0
6.655103640,0,0,0,0,0,0,0
6.655105596,1,0,0,0,0,0,0
6.655106572,0,0,0,0,0,0,0
6.655108524,1,0,0,0,0,0,0
6.655121220,0,0,0,0,0,0,0
6.655122196,1,0,0,0,0,0,0
6.655125128,0,0,0,0,0,0,0
6.655126104,1,0,0,0,0,0,0
6.655129032,0,0,0,0,0,0,0
6.655130984,1,0,0,0,0,0,0
6.655131964,0,0,0,0,0,0,0
6.655136844,1,0,0,0,0,0,0
6.655138800,0,0,0,0,0,0,0
6.655141728,1,0,0,0,0,0,0
6.656068492,0,0,0,0,0,0,0
6.656069468,1,0,0,0,0,0,0
6.656070444,0,0,0,0,0,0,0
6.656071420,1,0,0,0,0,0,0
6.656072400,0,0,0,0,0,0,0
6.656074352,1,0,0,0,0,0,0
6.656075328,0,0,0,0,0,0,0
6.656076304,1,0,0,0,0,0,0
6.656077280,0,0,0,0,0,0,0
6.656085092,1,0,0,0,0,0,0
6.656086072,0,0,0,0,0,0,0
6.656087048,1,0,0,0,0,0,0
6.656088024,0,0,0,0,0,0,0
6.656094860,1,0,0,0,0,0,0
6.656097788,0,0,0,0,0,0,0
6.656099740,1,0,0,0,0,0,0
6.656100720,0,0,0,0,0,0,0
6.656101696,1,0,0,0,0,0,0
6.656103648,0,0,0,0,0,0,0
6.656105600,1,0,0,0,0,0,0
6.656106580,0,0,0,0,0,0,0
6.656108532,1,0,0,0,0,0,0
6.656121228,0,0,0,0,0,0,0
6.656122204,1,0,0,0,0,0,0
6.656123180,0,0,0,0,0,0,0
6.656126108,1,0,0,0,0,0,0
6.656129040,0,0,0,0,0,0,0
6.656130992,1,0,0,0,0,0,0
6.656131968,0,0,0,0,0,0,0
6.656136852,1,0,0,0,0,0,0
6.656138804,0,0,0,0,0,0,0
6.656141736,1,0,0,0,0,0,0
6.656142712,0,0,0,0,0,0,0
6.656143688,1,0,0,0,0,0,0
6.657068500,0,0,0,0,0,0,0
6.657069476,1,0,0,0,0,0,0
6.657070452,0,0,0,0,0,0,0
6.657071428,1,0,0,0,0,0,0
6.657072404,0,0,0,0,0,0,0
6.657074360,1,0,0,0,0,0,0
6.657075336,0,0,0,0,0,0,0
6.657076312,1,0,0,0,0,0,0
6.657077288,0,0,0,0,0,0,0
6.657085100,1,0,0,0,0,0,0
6.657086076,0,0,0,0,0,0,0
6.657088032,1,0,0,0,0,0,0
6.657089008,0,0,0,0,0,0,0
6.657091936,1,0,0,0,0,0,0
6.657092912,0,0,0,0,0,0,0
6.657093888,1,0,0,0,0,0,0
6.657094868,0,0,0,0,0,0,0
6.657095844,1,0,0,0,0,0,0
6.657097796,0,0,0,0,0,0,0
6.657099748,1,0,0,0,0,0,0
6.657100724,0,0,0,0,0,0,0
6.657101700,1,0,0,0,0,0,0
6.657103656,0,0,0,0,0,0,0
6.657105608,1,0,0,0,0,0,0
6.657106584,0,0,0,0,0,0,0
6.657108540,1,0,0,0,0,0,0
6.657121236,0,0,0,0,0,0,0
6.657122208,1,0,0,0,0,0,0
6.657124164,0,0,0,0,0,0,0
6.657125140,1,0,0,0,0,0,0
6.657126116,0,0,0,0,0,0,0
6.657127092,1,0,0,0,0,0,0
6.657129048,0,0,0,0,0,0,0
6.657131000,1,0,0,0,0,0,0
6.657131976,0,0,0,0,0,0,0
6.657136860,1,0,0,0,0,0,0
6.657138812,0,0,0,0,0,0,0
6.657139788,1,0,0,0,0,0,0
6.657142720,0,0,0,0,0,0,0
6.657143696,1,0,0,0,0,0,0
6.658068508,0,0,0,0,0,0,0
6.658069480,1,0,0,0,0,0,0
6.658070460,0,0,0,0,0,0,0
6.658071436,1,0,0,0,0,0,0
6.658072412,0,0,0,0,0,0,0
6.658074364,1,0,0,0,0,0,0
6.658075344,0,0,0,0,0,0,0
6.658076316,1,0,0,0,0,0,0
6.658077296,0,0,0,0,0,0,0
6.658085108,1,0,0,0,0,0,0
6.658086084,0,0,0,0,0,0,0
6.658088036,1,0,0,0,0,0,0
6.658089016,0,0,0,0,0,0,0
6.658092920,1,0,0,0,0,0,0
6.658093896,0,0,0,0,0,0,0
6.658095848,1,0,0,0,0,0,0
6.658097804,0,0,0,0,0,0,0
6.658099756,1,0,0,0,0,0,0
6.658100732,0,0,0,0,0,0,0
6.658101708,1,0,0,0,0,0,0
6.658103664,0,0,0,0,0,0,0
6.658105616,1,0,0,0,0,0,0
6.658106592,0,0,0,0,0,0,0
6.658108544,1,0,0,0,0,0,0
6.658121240,0,0,0,0,0,0,0
6.658122216,1,0,0,0,0,0,0
6.658123192,0,0,0,0,0,0,0
6.658124168,1,0,0,0,0,0,0
6.658125148,0,0,0,0,0,0,0
6.658127100,1,0,0,0,0,0,0
6.658129052,0,0,0,0,0,0,0
6.658131004,1,0,0,0,0,0,0
6.658131984,0,0,0,0,0,0,0
6.658136864,1,0,0,0,0,0,0
6.658138820,0,0,0,0,0,0,0
6.658140772,1,0,0,0,0,0,0
6.659068512,0,0,0,0,0,0,0
6.659069488,1,0,0,0,0,0,0
6.659070468,0,0,0,0,0,0,0
6.659071444,1,0,0,0,0,0,0
6.659072420,0,0,0,0,0,0,0
6.659074372,1,0,0,0,0,0,0
6.659075348,0,0,0,0,0,0,0
6.659076324,1,0,0,0,0,0,0
6.659077304,0,0,0,0,0,0,0
6.659085116,1,0,0,0,0,0,0
6.659086092,0,0,0,0,0,0,0
6.659087068,1,0,0,0,0,0,0
6.659088044,0,0,0,0,0,0,0
6.659091952,1,0,0,0,0,0,0
6.659095856,0,0,0,0,0,0,0
6.659096832,1,0,0,0,0,0,0
6.659097812,0,0,0,0,0,0,0
6.659099764,1,0,0,0,0,0,0
6.659100740,0,0,0,0,0,0,0
6.659101716,1,0,0,0,0,0,0
6.659103668,0,0,0,0,0,0,0
6.659105624,1,0,0,0,0,0,0
6.659106600,0,0,0,0,0,0,0
6.659108552,1,0,0,0,0,0,0
6.659121248,0,0,0,0,0,0,0
6.659122224,1,0,0,0,0,0,0
6.659127108,0,0,0,0,0,0,0
6.659128084,1,0,0,0,0,0,0
6.659129060,0,0,0,0,0,0,0
6.659131012,1,0,0,0,0,0,0
6.659131992,0,0,0,0,0,0,0
6.659136872,1,0,0,0,0,0,0
6.659138828,0,0,0,0,0,0,0
6.659142732,1,0,0,0,0,0,0
6.660068520,0,0,0,0,0,0,0
6.660069496,1,0,0,0,0,0,0
6.660070472,0,0,0,0,0,0,0
6.660071448,1,0,0,0,0,0,0
6.660072428,0,0,0,0,0,0,0
6.660074380,1,0,0,0,0,0,0
6.660075356,0,0,0,0,0,0,0
6.660076332,1,0,0,0,0,0,0
6.660077308,0,0,0,0,0,0,0
6.660085120,1,0,0,0,0,0,0
6.660086100,0,0,0,0,0,0,0
6.660087076,1,0,0,0,0,0,0
6.660093912,0,0,0,0,0,0,0
6.660094888,1,0,0,0,0,0,0
6.660095864,0,0,0,0,0,0,0
6.660096840,1,0,0,0,0,0,0
6.660097816,0,0,0,0,0,0,0
6.660099768,1,0,0,0,0,0,0
6.660100748,0,0,0,0,0,0,0
6.660101724,1,0,0,0,0,0,0
6.660103676,0,0,0,0,0,0,0
6.660105628,1,0,0,0,0,0,0
6.660106608,0,0,0,0,0,0,0
6.660108560,1,0,0,0,0,0,0
6.660121256,0,0,0,0,0,0,0
6.660122232,1,0,0,0,0,0,0
6.660123208,0,0,0,0,0,0,0
6.660125160,1,0,0,0,0,0,0
6.660127116,0,0,0,0,0,0,0
6.660128092,1,0,0,0,0,0,0
6.660129068,0,0,0,0,0,0,0
6.660131020,1,0,0,0,0,0,0
6.660131996,0,0,0,0,0,0,0
6.660136880,1,0,0,0,0,0,0
6.660141764,0,0,0,0,0,0,0
6.660142740,1,0,0,0,0,0,0
6.661068528,0,0,0,0,0,0,0
6.661069504,1,0,0,0,0,0,0
6.661070480,0,0,0,0,0,0,0
6.661071456,1,0,0,0,0,0,0
6.661072432,0,0,0,0,0,0,0
6.661074388,1,0,0,0,0,0,0
6.661075364,0,0,0,0,0,0,0
6.661076340,1,0,0,0,0,0,0
6.661077316,0,0,0,0,0,0,0
6.661085128,1,0,0,0,0,0,0
6.661086104,0,0,0,0,0,0,0
6.661087080,1,0,0,0,0,0,0
6.661088060,0,0,0,0,0,0,0
6.661089036,1,0,0,0,0,0,0
6.661091964,0,0,0,0,0,0,0
6.661094896,1,0,0,0,0,0,0
6.661095872,0,0,0,0,0,0,0
6.661096848,1,0,0,0,0,0,0
6.661097824,0,0,0,0,0,0,0
6.661099776,1,0,0,0,0,0,0
6.661100752,0,0,0,0,0,0,0
6.661101728,1,0,0,0,0,0,0
6.661103684,0,0,0,0,0,0,0
6.661105636,1,0,0,0,0,0,0
6.661106612,0,0,0,0,0,0,0
6.661108568,1,0,0,0,0,0,0
6.661121264,0,0,0,0,0,0,0
6.661123216,1,0,0,0,0,0,0
6.661124192,0,0,0,0,0,0,0
6.661126144,1,0,0,0,0,0,0
6.661127120,0,0,0,0,0,0,0
6.661128096,1,0,0,0,0,0,0
6.661129076,0,0,0,0,0,0,0
6.661131028,1,0,0,0,0,0,0
6.661132004,0,0,0,0,0,0,0
6.661136888,1,0,0,0,0,0,0
6.661139816,0,0,0,0,0,0,0
6.661140792,1,0,0,0,0,0,0
6.661141768,0,0,0,0,0,0,0
6.661143724,1,0,0,0,0,0,0
6.662068536,0,0,0,0,0,0,0
6.662069512,1,0,0,0,0,0,0
6.662070488,0,0,0,0,0,0,0
6.662071464,1,0,0,0,0,0,0
6.662072440,0,0,0,0,0,0,0
6.662074392,1,0,0,0,0,0,0
6.662075372,0,0,0,0,0,0,0
6.662076348,1,0,0,0,0,0,0
6.662077324,0,0,0,0,0,0,0
6.662085136,1,0,0,0,0,0,0
6.662086112,0,0,0,0,0,0,0
6.662090020,1,0,0,0,0,0,0
6.662092948,0,0,0,0,0,0,0
6.662093924,1,0,0,0,0,0,0
6.662094900,0,0,0,0,0,0,0
6.662096856,1,0,0,0,0,0,0
6.662097832,0,0,0,0,0,0,0
6.662099784,1,0,0,0,0,0,0
6.662100760,0,0,0,0,0,0,0
6.662101736,1,0,0,0,0,0,0
6.662103692,0,0,0,0,0,0,0
6.662105644,1,0,0,0,0,0,0
6.662106620,0,0,0,0,0,0,0
6.662108572,1,0,0,0,0,0,0
6.662121268,0,0,0,0,0,0,0
6.662124200,1,0,0,0,0,0,0
6.662126152,0,0,0,0,0,0,0
6.662128104,1,0,0,0,0,0,0
6.662129080,0,0,0,0,0,0,0
6.662131036,1,0,0,0,0,0,0
6.662132012,0,0,0,0,0,0,0
6.662136892,1,0,0,0,0,0,0
6.662139824,0,0,0,0,0,0,0
6.662140800,1,0,0,0,0,0,0
6.662142752,0,0,0,0,0,0,0
6.662143728,1,0,0,0,0,0,0
6.663068540,0,0,0,0,0,0,0
6.663069516,1,0,0,0,0,0,0
6.663070496,0,0,0,0,0,0,0
6.663071472,1,0,0,0,0,0,0
6.663072448,0,0,0,0,0,0,0
6.663074400,1,0,0,0,0,0,0
6.663075376,0,0,0,0,0,0,0
6.663076352,1,0,0,0,0,0,0
6.663077332,0,0,0,0,0,0,0
6.663085144,1,0,0,0,0,0,0
6.663086120,0,0,0,0,0,0,0
6.663087096,1,0,0,0,0,0,0
6.663089048,0,0,0,0,0,0,0
6.663091000,1,0,0,0,0,0,0
6.663091980,0,0,0,0,0,0,0
6.663092956,1,0,0,0,0,0,0
6.663093932,0,0,0,0,0,0,0
6.663096860,1,0,0,0,0,0,0
6.663097840,0,0,0,0,0,0,0
6.663099792,1,0,0,0,0,0,0
6.663100768,0,0,0,0,0,0,0
6.663101744,1,0,0,0,0,0,0
6.663103696,0,0,0,0,0,0,0
6.663105652,1,0,0,0,0,0,0
6.663106628,0,0,0,0,0,0,0
6.663108580,1,0,0,0,0,0,0
6.663121276,0,0,0,0,0,0,0
6.663123228,1,0,0,0,0,0,0
6.663125184,0,0,0,0,0,0,0
6.663128112,1,0,0,0,0,0,0
6.663129088,0,0,0,0,0,0,0
6.663131040,1,0,0,0,0,0,0
6.663132020,0,0,0,0,0,0,0
6.663136900,1,0,0,0,0,0,0
6.663138856,0,0,0,0,0,0,0
6.663140808,1,0,0,0,0,0,0
6.663141784,0,0,0,0,0,0,0
6.663143736,1,0,0,0,0,0,0
6.664068548,0,0,0,0,0,0,0
6.664069524,1,0,0,0,0,0,0
6.664070500,0,0,0,0,0,0,0
6.664071476,1,0,0,0,0,0,0
6.664072456,0,0,0,0,0,0,0
6.664074408,1,0,0,0,0,0,0
6.664075384,0,0,0,0,0,0,0
6.664076360,1,0,0,0,0,0,0
6.664077336,0,0,0,0,0,0,0
6.664085148,1,0,0,0,0,0,0
6.664086128,0,0,0,0,0,0,0
6.664087104,1,0,0,0,0,0,0
6.664088080,0,0,0,0,0,0,0
6.664089056,1,0,0,0,0,0,0
6.664091008,0,0,0,0,0,0,0
6.664091984,1,0,0,0,0,0,0
6.664096868,0,0,0,0,0,0,0
6.664099800,1,0,0,0,0,0,0
6.664100776,0,0,0,0,0,0,0
6.664101752,1,0,0,0,0,0,0
6.664103704,0,0,0,0,0,0,0
6.664105656,1,0,0,0,0,0,0
6.664106636,0,0,0,0,0,0,0
6.664108588,1,0,0,0,0,0,0
6.664121284,0,0,0,0,0,0,0
6.664128120,1,0,0,0,0,0,0
6.664129096,0,0,0,0,0,0,0
6.664131048,1,0,0,0,0,0,0
6.664132024,0,0,0,0,0,0,0
6.664136908,1,0,0,0,0,0,0
6.664138860,0,0,0,0,0,0,0
6.664141792,1,0,0,0,0,0,0
6.665068556,0,0,0,0,0,0,0
6.665069532,1,0,0,0,0,0,0
6.665070508,0,0,0,0,0,0,0
6.665071484,1,0,0,0,0,0,0
6.665072460,0,0,0,0,0,0,0
6.665074416,1,0,0,0,0,0,0
6.665075392,0,0,0,0,0,0,0
6.665076368,1,0,0,0,0,0,0
6.665077344,0,0,0,0,0,0,0
6.665085156,1,0,0,0,0,0,0
6.665086132,0,0,0,0,0,0,0
6.665088088,1,0,0,0,0,0,0
6.665090040,0,0,0,0,0,0,0
6.665093944,1,0,0,0,0,0,0
6.665096876,0,0,0,0,0,0,0
6.665099804,1,0,0,0,0,0,0
6.665100784,0,0,0,0,0,0,0
6.665101760,1,0,0,0,0,0,0
6.665103712,0,0,0,0,0,0,0
6.665105664,1,0,0,0,0,0,0
6.665106640,0,0,0,0,0,0,0
6.665108596,1,0,0,0,0,0,0
6.665121292,0,0,0,0,0,0,0
6.665123244,1,0,0,0,0,0,0
6.665124220,0,0,0,0,0,0,0
6.665125196,1,0,0,0,0,0,0
6.665128128,0,0,0,0,0,0,0
6.665131056,1,0,0,0,0,0,0
6.665132032,0,0,0,0,0,0,0
6.665136916,1,0,0,0,0,0,0
6.665141800,0,0,0,0,0,0,0
6.665142776,1,0,0,0,0,0,0
6.666068564,0,0,0,0,0,0,0
6.666069540,1,0,0,0,0,0,0
6.666070516,0,0,0,0,0,0,0
6.666071492,1,0,0,0,0,0,0
6.666072468,0,0,0,0,0,0,0
6.666074420,1,0,0,0,0,0,0
6.666075400,0,0,0,0,0,0,0
6.666076376,1,0,0,0,0,0,0
6.666077352,0,0,0,0,0,0,0
6.666085164,1,0,0,0,0,0,0
6.666086140,0,0,0,0,0,0,0
6.666088092,1,0,0,0,0,0,0
6.666092000,0,0,0,0,0,0,0
6.666094928,1,0,0,0,0,0,0
6.666096884,0,0,0,0,0,0,0
6.666099812,1,0,0,0,0,0,0
6.666100788,0,0,0,0,0,0,0
6.666101764,1,0,0,0,0,0,0
6.666103720,0,0,0,0,0,0,0
6.666105672,1,0,0,0,0,0,0
6.666106648,0,0,0,0,0,0,0
6.666108600,1,0,0,0,0,0,0
6.666121296,0,0,0,0,0,0,0
6.666124228,1,0,0,0,0,0,0
6.666125204,0,0,0,0,0,0,0
6.666126180,1,0,0,0,0,0,0
6.666128132,0,0,0,0,0,0,0
6.666131064,1,0,0,0,0,0,0
6.666132040,0,0,0,0,0,0,0
6.666136924,1,0,0,0,0,0,0
6.666139852,0,0,0,0,0,0,0
6.666140828,1,0,0,0,0,0,0
6.667068572,0,0,0,0,0,0,0
6.667069544,1,0,0,0,0,0,0
6.667070524,0,0,0,0,0,0,0
6.667071500,1,0,0,0,0,0,0
6.667072476,0,0,0,0,0,0,0
6.667074428,1,0,0,0,0,0,0
6.667075404,0,0,0,0,0,0,0
6.667076380,1,0,0,0,0,0,0
6.667077360,0,0,0,0,0,0,0
6.667085172,1,0,0,0,0,0,0
6.667086148,0,0,0,0,0,0,0
6.667087124,1,0,0,0,0,0,0
6.667088100,0,0,0,0,0,0,0
6.667089076,1,0,0,0,0,0,0
6.667090052,0,0,0,0,0,0,0
6.667091028,1,0,0,0,0,0,0
6.667092984,0,0,0,0,0,0,0
6.667093960,1,0,0,0,0,0,0
6.667094936,0,0,0,0,0,0,0
6.667095912,1,0,0,0,0,0,0
6.667096888,0,0,0,0,0,0,0
6.667099820,1,0,0,0,0,0,0
6.667100796,0,0,0,0,0,0,0
6.667101772,1,0,0,0,0,0,0
6.667103724,0,0,0,0,0,0,0
6.667105680,1,0,0,0,0,0,0
6.667106656,0,0,0,0,0,0,0
6.667108608,1,0,0,0,0,0,0
6.667121304,0,0,0,0,0,0,0
6.667122280,1,0,0,0,0,0,0
6.667123256,0,0,0,0,0,0,0
6.667124232,1,0,0,0,0,0,0
6.667126188,0,0,0,0,0,0,0
6.667127164,1,0,0,0,0,0,0
6.667128140,0,0,0,0,0,0,0
6.667131068,1,0,0,0,0,0,0
6.667132048,0,0,0,0,0,0,0
6.667136928,1,0,0,0,0,0,0
6.667140836,0,0,0,0,0,0,0
6.667141812,1,0,0,0,0,0,0
6.667142788,0,0,0,0,0,0,0
6.667143764,1,0,0,0,0,0,0
6.668068576,0,0,0,0,0,0,0
6.668069552,1,0,0,0,0,0,0
6.668070528,0,0,0,0,0,0,0
6.668071504,1,0,0,0,0,0,0
6.668072484,0,0,0,0,0,0,0
6.668074436,1,0,0,0,0,0,0
6.668075412,0,0,0,0,0,0,0
6.668076388,1,0,0,0,0,0,0
6.668077364,0,0,0,0,0,0,0
6.668085176,1,0,0,0,0,0,0
6.668086156,0,0,0,0,0,0,0
6.668088108,1,0,0,0,0,0,0
6.668089084,0,0,0,0,0,0,0
6.668090060,1,0,0,0,0,0,0
6.668091036,0,0,0,0,0,0,0
6.668092992,1,0,0,0,0,0,0
6.668093968,0,0,0,0,0,0,0
6.668095920,1,0,0,0,0,0,0
6.668096896,0,0,0,0,0,0,0
6.668099828,1,0,0,0,0,0,0
6.668100804,0,0,0,0,0,0,0
6.668101780,1,0,0,0,0,0,0
6.668103732,0,0,0,0,0,0,0
6.668105684,1,0,0,0,0,0,0
6.668106664,0,0,0,0,0,0,0
6.668108616,1,0,0,0,0,0,0
6.668121312,0,0,0,0,0,0,0
6.668123264,1,0,0,0,0,0,0
6.668125216,0,0,0,0,0,0,0
6.668127168,1,0,0,0,0,0,0
6.668128148,0,0,0,0,0,0,0
6.668131076,1,0,0,0,0,0,0
6.668132052,0,0,0,0,0,0,0
6.668136936,1,0,0,0,0,0,0
6.668138888,0,0,0,0,0,0,0
6.668141820,1,0,0,0,0,0,0
6.669068584,0,0,0,0,0,0,0
6.669069560,1,0,0,0,0,0,0
6.669070536,0,0,0,0,0,0,0
6.669071512,1,0,0,0,0,0,0
6.669072488,0,0,0,0,0,0,0
6.669074444,1,0,0,0,0,0,0
6.669075420,0,0,0,0,0,0,0
6.669076396,1,0,0,0,0,0,0
6.669077372,0,0,0,0,0,0,0
6.669085184,1,0,0,0,0,0,0
6.669086160,0,0,0,0,0,0,0
6.669087136,1,0,0,0,0,0,0
6.669092020,0,0,0,0,0,0,0
6.669092996,1,0,0,0,0,0,0
6.669095928,0,0,0,0,0,0,0
6.669099832,1,0,0,0,0,0,0
6.669100812,0,0,0,0,0,0,0
6.669101788,1,0,0,0,0,0,0
6.669103740,0,0,0,0,0,0,0
6.669105692,1,0,0,0,0,0,0
6.669106668,0,0,0,0,0,0,0
6.669108624,1,0,0,0,0,0,0
6.669121320,0,0,0,0,0,0,0
6.669127176,1,0,0,0,0,0,0
6.669128156,0,0,0,0,0,0,0
6.669131084,1,0,0,0,0,0,0
6.669132060,0,0,0,0,0,0,0
6.669136944,1,0,0,0,0,0,0
